product_id,brand,category,sub_category,price_bucket,price,intrinsic_quality,brand_strength,review_count,rating,num_purchases,color,size,delivery_days
217,Adidas,Footwear,Flats,price_low,1500,0.26588728671974604,0.9856955607251258,56,2.0419830071661,2326,Black,UK8,3
218,Zara,Clothing,Dresses,price_high,6460,0.5590024203632031,0.4272005822945435,11,3.2155561171403955,245,Purple,XL,7
219,Adidas,Footwear,Sports Shoes,price_low,960,0.20157331762948727,0.5379282643908174,39,1.7783439202811504,1448,Yellow,UK8,7
220,SwissBeauty,Cosmetics,Sunscreen,price_mid,1360,0.39324989225727974,0.5572867581992731,91,2.5737311188691563,3259,Yellow,Medium,2
221,Nike,Clothing,Shirts,price_low,610,0.09149974414653056,0.8294062852150322,42,1.3716586483164757,1825,Black,XXL,5
222,Nike,Clothing,Kurtis,price_mid,2170,0.24217334972150312,0.21701652168776242,37,1.9847120361392814,1225,Purple,L,1
223,Puma,Clothing,Kurtis,price_mid,2090,0.7476450752701931,0.9144412967755882,43,4.019343525571771,3541,Yellow,XL,2
224,Adidas,Footwear,Sports Shoes,price_mid,3580,0.8186300002787956,0.2615616273853526,0,,0,White,UK10,1
225,SwissBeauty,Cosmetics,Moisturizer,price_low,170,0.5670966716026695,0.312922018870191,6,3.2053267601282953,435,Yellow,Large,2
226,Levis,Clothing,Jeans,price_mid,1600,0.8593017993532523,0.1961917827268338,78,4.432219397189463,2855,Yellow,XL,5
227,Maybelline,Cosmetics,Lipstick,price_mid,1540,0.5322534259659912,0.6416944543987072,62,3.147448051846273,2050,Green,Large,7
228,Nike,Footwear,Sports Shoes,price_low,1500,0.20064896575905547,0.9903235408798564,56,1.79747726127999,2439,Brown,UK4,7
229,SwissBeauty,Cosmetics,Moisturizer,price_mid,890,0.7629353989984189,0.8425447168253485,67,4.032963546762041,3539,Green,Small,2
230,Puma,Footwear,Sandals,price_mid,3810,0.5026293056628884,0.4832041536218251,30,3.004823410059464,2774,Red,UK12,5
231,Nike,Footwear,Sandals,price_mid,3390,0.7980898341344529,0.5022160322454364,12,4.142405207787778,426,Black,UK6,1
232,H&M,Accessories,Bags,price_mid,1440,0.6887531084151843,0.35444110086057135,64,3.771133552344151,3215,Blue,Medium,4
233,Nike,Footwear,Sandals,price_low,1450,0.0906387970444796,0.08061691860657716,24,1.3333731222418514,1846,Red,UK4,4
234,Adidas,Footwear,Sneakers,price_low,950,0.19483601592839012,0.499858393112792,37,1.7856562510925917,1919,Purple,UK12,7
235,Levis,Accessories,Belts,price_low,640,0.4942017613908863,0.6922877124514751,1,,301,Pink,Small,1
236,MAC,Cosmetics,Moisturizer,price_mid,1190,0.5776728812632486,0.8504276001042477,2,,201,Yellow,Large,2
237,SwissBeauty,Cosmetics,Foundation,price_low,160,0.46726309088452295,0.2404721943042868,54,2.886836059684282,1915,Black,Large,5
238,H&M,Clothing,Tshirts,price_high,5660,0.6573157909640133,0.5007928516377251,50,3.614946085866349,2595,Red,S,4
239,Nike,Clothing,Jeans,price_mid,2080,0.30044854908332325,0.968920527201555,12,2.2084578376073094,430,Pink,XL,4
240,Levis,Clothing,Shirts,price_low,580,0.7356249055486482,0.3800727135367252,81,3.9336324837768344,3074,Pink,M,6
241,Adidas,Clothing,Shirts,price_mid,1530,0.7322989516832448,0.3896219753971564,8,3.9423500435237107,423,Blue,S,3
242,Adidas,Footwear,Sneakers,price_low,1160,0.04519568533546651,0.5569850322212279,45,1.2032680792840411,1831,Blue,UK4,1
243,Nike,Footwear,Sandals,price_low,1130,0.378858638538866,0.291847351296321,28,2.510991484536723,1325,Blue,UK12,2
244,Nike,Footwear,Sports Shoes,price_low,1070,0.41123360830152583,0.4931239422107847,57,2.621594666756408,2632,Black,UK8,4
245,H&M,Clothing,Shirts,price_high,5650,0.769020133388935,0.4958024367228626,22,4.112687727458175,767,White,S,2
246,Zara,Clothing,Shirts,price_mid,2260,0.7027110692642566,0.3295417162792602,68,3.834992135534817,2517,Green,L,3
247,Adidas,Footwear,Sports Shoes,price_low,1140,0.40490628354066827,0.31913766482061257,21,2.6577775669912165,2352,White,UK12,7
248,Libas,Clothing,Kurtis,price_low,310,0.33387040593585626,0.5638505086287859,3,,351,Brown,M,6
249,MAC,Cosmetics,Moisturizer,price_high,4520,0.9607145759322437,0.7976855210314036,52,4.81938683474151,2634,Blue,Medium,6
250,Adidas,Footwear,Sneakers,price_mid,4420,0.6853104082605317,0.7890767632200629,6,3.725124974285573,110,White,UK12,4
251,Zara,Footwear,Flats,price_mid,2270,0.44431972780857937,0.9684280407393685,48,2.760802955361998,3711,Brown,UK12,6
252,Nike,Accessories,Bags,price_mid,1640,0.7504314835325463,0.6126779023132971,108,4.008754874252318,5000,Black,Medium,7
253,Nike,Footwear,Sports Shoes,price_mid,3940,0.7543925302408477,0.5805182955240041,86,4.0133191645914135,2940,White,UK8,4
254,Adidas,Footwear,Sandals,price_low,1500,0.31375486688573867,0.48277108449153117,1,,0,Blue,UK4,7
255,Nike,Accessories,Bags,price_mid,1730,0.4030393230520202,0.48292599877938847,41,2.6350553630970532,3205,White,Large,6
256,Nike,Footwear,Sneakers,price_mid,2250,0.5970329331604944,0.34307794755674836,23,3.3935221681218812,2305,Green,UK6,5
257,Puma,Clothing,Jeans,price_high,4810,0.5768063645127043,0.40504743628025286,14,3.2856363310426198,393,Black,XL,1
258,SwissBeauty,Cosmetics,Foundation,price_mid,500,0.5748301087435063,0.21479610507029645,67,3.280309771108606,2464,Blue,Large,1
259,Maybelline,Cosmetics,Foundation,price_low,170,0.4378742861314515,0.6707014282244186,2,,183,Purple,Large,4
260,Adidas,Footwear,Sports Shoes,price_mid,4160,0.21285097560658653,0.8137382542609338,50,1.830231669832014,2524,Pink,UK12,5
261,Puma,Clothing,Tshirts,price_low,420,0.37748975180686045,0.6934365417164455,0,,300,Black,XXL,2
262,Puma,Footwear,Sports Shoes,price_mid,4730,0.1990882323785216,0.9306949377052453,33,1.7896885229345665,1816,Green,UK10,3
263,Adidas,Clothing,Shirts,price_low,550,0.5695888623873867,0.009583439563281226,52,3.265444948357107,2090,Black,XXL,5
264,Maybelline,Cosmetics,Foundation,price_mid,1030,0.48239640525350463,0.1672534874280588,0,,343,Yellow,Medium,1
265,Levis,Clothing,Tshirts,price_mid,2080,0.7389241917564039,0.7659195549436907,59,3.975446691179919,2501,Blue,XXL,1
266,Levis,Clothing,Dresses,price_mid,2100,0.3318459381930272,0.7600041308923083,0,,0,Yellow,XL,1
267,Maybelline,Cosmetics,Lipstick,price_high,2240,0.7950184733933032,0.26281522474122765,62,4.20503337593217,2038,Blue,Medium,7
268,Zara,Accessories,Bags,price_mid,2250,0.5697029742140748,0.3506308411139897,10,3.255429641313615,238,Black,Small,5
269,Puma,Clothing,Tshirts,price_low,500,0.4524102257001903,0.281085018790198,60,2.82978770450483,3787,Purple,L,3
270,Zara,Footwear,Sports Shoes,price_high,13750,0.6818905478455479,0.13558890642800914,47,3.7427956487975407,2678,Black,UK4,3
271,Nike,Accessories,Belts,price_low,590,0.40695397677962397,0.8284818026986326,104,2.609926191021464,5000,Black,Medium,2
272,Nike,Footwear,Sports Shoes,price_mid,4200,0.6777758684205603,0.8801250813073235,102,3.717405317799972,5000,Brown,UK8,6
273,Adidas,Accessories,Belts,price_low,200,0.4716963968800912,0.7741352904376932,75,2.8911069820184907,5000,White,Large,6
274,SwissBeauty,Cosmetics,Sunscreen,price_low,340,0.4310194514469091,0.8248476476360221,78,2.7445899914254768,3321,Purple,Medium,3
275,Nike,Footwear,Flats,price_mid,5000,0.4271433879290155,0.7622540224225018,37,2.7128535354983363,1736,White,UK4,1
276,Puma,Accessories,Watches,price_high,7880,0.5025106999289374,0.9956940687342872,97,3.0028001320306528,4432,Pink,Small,7
277,Adidas,Accessories,Caps,price_low,460,0.31074235674693945,0.9038002688356579,0,,163,Black,Large,3
278,SwissBeauty,Cosmetics,Foundation,price_low,140,0.4588390874331604,0.2134211769462131,36,2.8654182560328114,1263,Yellow,Large,6
279,Nike,Footwear,Sports Shoes,price_low,1480,0.03746257873038547,0.6940310011221107,47,1.1718675041879432,1577,Yellow,UK10,1
280,MAC,Cosmetics,Foundation,price_high,4140,0.6849538016987003,0.7734604836506241,19,3.747164662307014,924,Green,Large,6
281,Levis,Clothing,Tshirts,price_mid,1760,0.6883799267174497,0.7224320263643224,93,3.7669237937127606,5000,Green,XL,5
282,SwissBeauty,Cosmetics,Lipstick,price_low,270,0.23568383178715396,0.5895739177615131,3,,559,Black,Medium,7
283,Adidas,Clothing,Tshirts,price_mid,2090,0.36460984548058467,0.6075930989155233,43,2.453878343993568,2192,Red,L,2
284,Adidas,Footwear,Sandals,price_low,800,0.12609970984595212,0.8979125603569896,68,1.490020278688593,2897,White,UK10,1
285,Levis,Clothing,Tshirts,price_high,3220,0.5272716689435287,0.3610982070410579,8,3.1457245565229957,399,Black,XXL,4
286,Adidas,Footwear,Flats,price_high,13930,0.8456235216496102,0.016689401770856205,38,4.385249969213866,2435,Pink,UK6,1
287,Levis,Accessories,Watches,price_low,540,0.30096579464678525,0.7671100006657242,8,2.139151919415608,148,Black,Small,6
288,Adidas,Footwear,Sports Shoes,price_low,1210,0.1555446197957141,0.20319749395782782,22,1.6590984355140597,1181,Brown,UK8,4
289,Adidas,Footwear,Sandals,price_mid,3450,0.4629221671481754,0.43748604305057504,133,2.835416757060785,4991,Yellow,UK4,2
290,Libas,Clothing,Shirts,price_mid,1320,0.6877024776884268,0.7416935090575543,11,3.804731074028931,430,Blue,S,6
291,Nike,Clothing,Jeans,price_low,610,0.3692998429240442,0.8225068727192694,42,2.4897719950494976,1778,Purple,M,6
292,MAC,Cosmetics,Sunscreen,price_mid,850,0.703815404117977,0.8071078466573698,52,3.8273792612165076,4729,Blue,Medium,6
293,Zara,Accessories,Watches,price_mid,1250,0.37422766792170287,0.8593597826874713,49,2.5040551966059663,1812,Green,Medium,7
294,Levis,Clothing,Kurtis,price_low,550,0.22622213060444643,0.04403790726280954,51,1.8860023875949272,2405,Yellow,S,4
295,Zara,Footwear,Sneakers,price_high,7280,0.8376680319518292,0.8031154864575539,118,4.334777604299648,4817,Black,UK6,3
296,Zara,Clothing,Shirts,price_mid,1970,0.5490547650983163,0.1194009296748112,37,3.2149514584798244,1816,Red,M,2
297,SwissBeauty,Cosmetics,Sunscreen,price_low,220,0.06494163138097318,0.28230687062090243,68,1.2360698568178885,2212,Purple,Small,5
298,Puma,Footwear,Sports Shoes,price_mid,4110,0.3874653902112732,0.24258399355356908,3,,163,White,UK6,6
299,Zara,Accessories,Bags,price_low,460,0.2453825941787811,0.23299774185974298,8,2.045371260844119,1131,Red,Medium,1
300,Maybelline,Cosmetics,Moisturizer,price_low,190,0.5039602672996808,0.9831157418948977,37,3.0294289657407623,2315,Red,Small,6
301,Nike,Clothing,Tshirts,price_mid,1890,0.5588615719757746,0.8955779401398597,96,3.2237330324318103,5000,Blue,XXL,1
302,Adidas,Footwear,Sports Shoes,price_mid,2540,0.60490806423353,0.662443928153949,26,3.4555278650104584,1777,Pink,UK8,7
303,H&M,Clothing,Kurtis,price_mid,1400,0.7338605627592133,0.2719558718324544,65,3.9547944988881487,2690,Yellow,M,7
304,MAC,Cosmetics,Lipstick,price_mid,1370,0.509949490253685,0.12073673707190558,22,3.0543532187250926,1498,Yellow,Medium,3
305,H&M,Footwear,Sneakers,price_mid,2720,0.45946104217267114,0.7047048039501754,11,2.786845957172751,935,Yellow,UK8,2
306,Adidas,Clothing,Shirts,price_mid,2180,0.4697539881842618,0.2601667927212239,50,2.87241351228742,2754,Red,XL,7
307,Adidas,Footwear,Sneakers,price_mid,4680,0.12299170571357833,0.13979303927312237,15,1.5006886687502035,570,Yellow,UK6,2
308,Maybelline,Cosmetics,Moisturizer,price_mid,1120,0.5168086236543292,0.25882065234652585,84,3.0817958747822405,3005,Red,Small,2
309,H&M,Accessories,Bags,price_high,8900,0.7976295233551689,0.33154989125227674,36,4.17725449860963,2209,White,Small,2
310,H&M,Accessories,Caps,price_mid,1620,0.5193083152509442,0.4266640184283793,0,,253,Green,Medium,3
311,Nike,Footwear,Sandals,price_mid,4240,0.2882427154984143,0.49889160999649906,21,2.1480222484403466,1651,White,UK4,1
312,Puma,Clothing,Tshirts,price_high,5850,0.6417693052846019,0.6307543888247554,134,3.5716459309039044,5000,Red,XL,7
313,Maybelline,Cosmetics,Sunscreen,price_low,270,0.2617780306125661,0.32160441866801137,30,2.07331639439426,1647,Red,Medium,5
314,Zara,Clothing,Kurtis,price_low,800,0.1764258534512437,0.5294322919654316,42,1.7194011831090423,2249,Yellow,M,1
315,Adidas,Clothing,Jeans,price_mid,2260,0.5904582672083697,0.764049723717511,68,3.373106797227369,4052,Black,L,7
316,Puma,Accessories,Bags,price_low,550,0.29769827815245736,0.35878313268706197,28,2.1695933818870388,1758,Purple,Large,5
317,Zara,Clothing,Kurtis,price_mid,2500,0.451971533600162,0.5421246015209933,38,2.7886575191853433,1908,Red,S,1
318,Puma,Clothing,Jeans,price_low,750,0.6999752361054162,0.20146438335214112,37,3.776414376704667,3181,Green,L,1
319,Levis,Clothing,Dresses,price_mid,2230,0.2580566516677262,0.8606694665915507,7,1.967072471906516,336,Purple,XL,5
320,Adidas,Clothing,Tshirts,price_low,800,0.8033570260006543,0.7918425249998717,4,,0,Purple,M,6
321,Zara,Accessories,Belts,price_mid,1690,0.5033000038654613,0.5889501557831036,51,3.0123231279391236,1974,Pink,Large,6
322,Puma,Clothing,Tshirts,price_mid,1890,0.5253391453188476,0.8507569655350083,6,3.141051630474524,469,Red,M,5
323,H&M,Clothing,Jeans,price_mid,1130,0.36488184022459197,0.49618505791309,78,2.451427601402121,2587,Blue,M,3
324,Puma,Accessories,Belts,price_low,540,0.34754159288038255,0.639102687904879,48,2.383193512394547,2522,White,Small,3
325,Levis,Clothing,Shirts,price_mid,2050,0.501454985414202,0.04814745773328166,3,,0,Black,M,4
326,Puma,Footwear,Sports Shoes,price_low,1090,0.48156708975544676,0.8640507204685769,38,2.9189113043326267,2537,Yellow,UK6,4
327,H&M,Clothing,Shirts,price_low,670,0.07231453124970556,0.07420040176665932,13,1.2938783802702052,356,Black,M,6
328,Zara,Clothing,Dresses,price_low,800,0.12086548831618332,0.8932261726464091,55,1.5033448968221295,2309,Black,M,5
329,Puma,Accessories,Bags,price_low,350,0.36500440281002683,0.6971967038073571,7,2.4890995467427537,366,Brown,Medium,6
330,Adidas,Clothing,Tshirts,price_mid,2420,0.5230168360872776,0.1535899345167342,5,3.1499846168215035,193,Black,S,3
331,Maybelline,Cosmetics,Foundation,price_low,190,0.1783230049599747,0.6381906590745706,47,1.6992642681669432,2810,White,Small,3
332,Maybelline,Cosmetics,Sunscreen,price_low,280,0.6046418329219658,0.3875271170204968,52,3.446089207572706,2890,Black,Medium,2
333,Nike,Footwear,Sports Shoes,price_low,1040,0.3317535830335447,0.06163936966009931,6,2.3762242531410593,53,Blue,UK4,6
334,Levis,Clothing,Dresses,price_mid,1870,0.8849470512199118,0.8407971664302505,85,4.521575688827958,5000,Black,XXL,6
335,H&M,Accessories,Belts,price_mid,1100,0.21018427069691636,0.9027772013391541,12,1.8973958314711972,495,Brown,Large,5
336,Maybelline,Cosmetics,Moisturizer,price_low,310,0.1423447348243818,0.17287897280649445,8,1.6394717629962618,556,Yellow,Small,2
337,Nike,Clothing,Kurtis,price_low,750,0.3166378388222679,0.14787825073382344,52,2.2901287304458466,2052,Purple,S,1
338,Puma,Footwear,Sports Shoes,price_low,1080,0.2142460586846273,0.8734662533727571,4,,193,Brown,UK10,1
339,Nike,Footwear,Sandals,price_mid,5000,0.11198687168339579,0.9249281667592735,37,1.4678602111456376,1388,Blue,UK8,7
340,Puma,Footwear,Sports Shoes,price_low,1090,0.2624810266192352,0.6089621519524352,9,2.030580727927209,364,Pink,UK10,2
341,Adidas,Footwear,Sports Shoes,price_low,1500,0.19607460549179112,0.6905137541709787,60,1.7937719342964729,2745,White,UK8,3
342,H&M,Clothing,Shirts,price_low,470,0.5754148191835695,0.6961828446749748,13,3.2977774312354566,327,Yellow,M,3
343,H&M,Accessories,Belts,price_low,380,0.24723915262381793,0.6455548114276443,56,1.9734978515253956,3443,Yellow,Medium,6
344,Adidas,Footwear,Sports Shoes,price_low,1410,0.503449106890452,0.06561696761193192,5,3.067156736856647,399,Black,UK6,7
345,Levis,Accessories,Bags,price_low,600,0.21348003621225625,0.836976677608695,0,,0,White,Small,3
346,MAC,Cosmetics,Sunscreen,price_mid,1700,0.39207957689181167,0.12387285889069999,1,,0,Purple,Medium,5
347,Zara,Footwear,Sports Shoes,price_mid,3390,0.3994698390434871,0.8376537702567273,7,2.5890722535383115,211,Blue,UK8,1
348,Nike,Footwear,Sandals,price_high,14790,0.7042426131948386,0.647379891761482,52,3.8323383820908634,2352,Pink,UK10,5
349,H&M,Clothing,Kurtis,price_low,640,0.1792326767416612,0.6473715541750241,55,1.729963877654107,3999,Red,M,3
350,Zara,Footwear,Sandals,price_mid,3220,0.289614869164908,0.8954829750692505,55,2.1409567966446192,3609,White,UK8,2
351,Adidas,Footwear,Flats,price_low,870,0.530751867484567,0.5115137174683018,5,3.066706919546489,301,Purple,UK12,6
352,Puma,Footwear,Sandals,price_mid,3230,0.8466225426968552,0.276483249966761,8,4.368748613223809,552,Pink,UK8,6
353,SwissBeauty,Cosmetics,Foundation,price_low,270,0.30203292137968296,0.8996870447454949,114,2.1975747725207695,5000,Black,Large,3
354,SwissBeauty,Cosmetics,Moisturizer,price_high,2850,0.8392960545727683,0.4185656860813416,85,4.347004544469448,5000,Red,Large,6
355,Zara,Accessories,Watches,price_mid,2400,0.45472228785917684,0.6383135898776132,66,2.8389990786200303,4841,Purple,Large,3
356,SwissBeauty,Cosmetics,Sunscreen,price_low,140,0.08757544093858488,0.12794413969605334,23,1.3417831745181585,657,Brown,Small,6
357,Zara,Accessories,Bags,price_low,640,0.34940299273699926,0.42047256818481105,58,2.373184328954006,3124,Purple,Medium,5
358,Zara,Clothing,Jeans,price_high,6310,0.41496259541983915,0.944300984000077,4,,254,Yellow,XXL,1
359,Adidas,Accessories,Bags,price_low,660,0.253888678371198,0.13736525917312392,1,,5,Black,Large,4
360,Zara,Clothing,Tshirts,price_low,510,0.605323179488981,0.9866403726996799,37,3.4102586242712274,2134,Red,S,4
361,H&M,Clothing,Tshirts,price_mid,1560,0.30960916814725603,0.7635691671054993,36,2.2640936804354244,1163,Black,XL,4
362,Puma,Footwear,Sneakers,price_mid,4090,0.5987014800099318,0.950068615481832,8,3.4364517966864425,535,Brown,UK6,1
363,Maybelline,Cosmetics,Lipstick,price_mid,950,0.40233412629187665,0.12893080042830274,21,2.6052177484743204,536,Pink,Small,1
364,MAC,Cosmetics,Foundation,price_mid,1660,0.4430520873414997,0.33783515120793295,11,2.712512305504835,504,Green,Medium,4
365,Nike,Footwear,Boots,price_high,11390,0.6269564859235275,0.2284182848358255,0,,129,Green,UK6,6
366,Libas,Clothing,Tshirts,price_mid,1760,0.5120630625770799,0.37519243267583946,75,3.05707674030154,2735,Brown,XXL,1
367,Nike,Footwear,Sneakers,price_mid,2450,0.3888485628444377,0.11578982633930113,49,2.5432768423878076,1961,Blue,UK12,3
368,Nike,Footwear,Sandals,price_mid,3430,0.31833342884344984,0.661664576090722,0,,0,Pink,UK12,5
369,Maybelline,Cosmetics,Sunscreen,price_mid,1140,0.17880142327106086,0.28270676817009255,38,1.683462924598597,2232,White,Small,5
370,Adidas,Clothing,Jeans,price_low,680,0.36059834917044237,0.29535120100061296,15,2.483260906591086,813,White,M,6
371,Adidas,Accessories,Bags,price_mid,3000,0.39111977563071954,0.8352321652632412,11,2.5998850556343056,815,Green,Small,7
372,Adidas,Footwear,Sneakers,price_low,1010,0.6434623662517615,0.9886659307576041,9,3.5837743657900067,222,White,UK4,1
373,SwissBeauty,Cosmetics,Sunscreen,price_low,250,0.3608436828876055,0.42599520637497446,8,2.419075640978264,254,Red,Small,7
374,Levis,Clothing,Shirts,price_high,7890,0.7722975590051644,0.26830939858016023,54,4.103445374266437,4185,Purple,L,2
375,Libas,Clothing,Shirts,price_mid,1650,0.5034561807269945,0.47824501097127115,31,3.0120715015726134,1738,Green,S,2
376,MAC,Cosmetics,Sunscreen,price_low,350,0.17128645246135046,0.5907503029903385,30,1.6860441001727606,2249,White,Small,5
377,Puma,Footwear,Sneakers,price_mid,4410,0.3279062381000951,0.9734445802253693,10,2.325770581863831,230,White,UK4,4
378,Nike,Footwear,Sandals,price_low,1490,0.3367723574718232,0.5248179120386296,39,2.3335109048578,2730,Yellow,UK8,5
379,Adidas,Footwear,Sneakers,price_mid,3280,0.5246980369759087,0.34574948745750367,36,3.1293333484982635,1650,Black,UK6,7
380,SwissBeauty,Cosmetics,Moisturizer,price_low,320,0.2054350145185914,0.5055675718847332,47,1.8184670712656772,1891,White,Small,1
381,MAC,Cosmetics,Foundation,price_low,380,0.3953829257553313,0.550495569730679,31,2.568974504667841,1877,Yellow,Small,4
